full_name,bioguide_id,govtrack_id,pct,birthday,gender,election_date,party,senate_class,stage,cycle,start_date,end_date,congressional,bills-introduced,name,bills-with-companion,cosponsored,cosponsors,ideology,leadership,missed-votes
Mike Braun,B001310,412839,42.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-10-25,2018-10-31,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,43.1,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-10-29,2018-10-31,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,42.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-10-26,2018-11-01,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Joe Donnelly,D000607,412205,49.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-08-26,2018-08-29,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,50.7,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-07-31,2018-08-07,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,47.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,46.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,48.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Amy Klobuchar,K000367,412242,56.0,1960-05-25,F,2018-11-06,Democrat,1.0,general,2018,2018-10-15,2018-10-17,115,92.0,b'Klobuchar',28.0,552.0,784.0,0.9698474898734152,0.8989300811643032,8.013
Mike Braun,B001310,412839,44.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-10-07,2018-10-10,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Joe Donnelly,D000607,412205,46.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,46.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-05-10,2018-05-15,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Mike Braun,B001310,412839,42.9,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-11-03,2018-11-05,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,40.5,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-11-02,2018-11-04,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,42.4,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-11-01,2018-11-03,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,42.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-10-31,2018-11-02,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,43.1,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-10-30,2018-11-01,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Joe Donnelly,D000607,412205,46.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,48.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-08-26,2018-08-29,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Mike Braun,B001310,412839,43.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-09-30,2018-10-03,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,40.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-09-29,2018-10-02,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Claire McCaskill,M001170,412243,46.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-25,2018-10-31,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,45.2,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-29,2018-10-31,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,46.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-26,2018-11-01,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,46.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-30,2018-11-01,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,47.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-30,2018-11-01,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,50.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-30,2018-11-01,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,50.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-30,2018-11-01,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,45.8,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-30,2018-11-01,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,45.3,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-31,2018-11-02,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,47.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-11-01,2018-11-02,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,45.6,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-11-01,2018-11-03,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,46.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-11-01,2018-11-03,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,44.4,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-29,2018-11-04,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,44.4,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-11-02,2018-11-04,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Claire McCaskill,M001170,412243,44.7,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-11-03,2018-11-05,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Mike Braun,B001310,412839,47.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-05-10,2018-05-15,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,51.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,43.4,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-09-12,2018-09-19,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,34.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-09-12,2018-09-19,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,45.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-09-08,2018-09-11,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,41.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-09-08,2018-09-11,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,40.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-08-26,2018-08-29,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,41.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-08-26,2018-08-29,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,41.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-09-29,2018-10-02,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,42.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-08-26,2018-08-29,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,38.6,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-07-31,2018-08-07,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,49.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,51.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,49.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,52.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,51.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Mike Braun,B001310,412839,43.0,1954-03-24,M,2018-11-06,Republican,1.0,general,2018,2018-08-26,2018-08-29,116,54.0,b'Braun',15.0,401.0,342.0,0.6818158083181924,0.5108972608354212,2.639
Claire McCaskill,M001170,412243,45.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-27,2018-10-30,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Joe Donnelly,D000607,412205,44.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-08-26,2018-08-29,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,42.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-08,2018-09-11,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Dean Heller,H001041,412218,47.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,48.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,47.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,46.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,47.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,45.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-06-11,2018-07-02,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,41.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-07-24,2018-07-29,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,43.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-08-20,2018-08-21,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,41.2,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-05,2018-09-10,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,45.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-11,2018-09-12,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,33.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-07,2018-09-17,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,46.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-07,2018-09-17,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,40.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-25,2018-09-29,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,43.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-25,2018-09-29,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,45.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-19,2018-10-02,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,44.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-30,2018-10-03,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,42.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-30,2018-10-03,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,43.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-25,2018-10-31,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,42.7,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-24,2018-10-30,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,41.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-24,2018-10-29,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,45.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-24,2018-10-29,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,45.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-24,2018-10-26,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,46.9,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-12,2018-10-19,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,41.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-06-23,2018-06-26,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,34.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-12,2018-10-19,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,49.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-13,2018-10-15,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,48.1,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-10,2018-10-12,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,46.89,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-08,2018-10-10,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,42.49,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-08,2018-10-10,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,45.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-30,2018-10-03,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,46.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-09-30,2018-10-03,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,46.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-10-15,2018-10-16,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Joe Donnelly,D000607,412205,43.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-08-26,2018-08-29,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Dean Heller,H001041,412218,42.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-04-30,2018-05-01,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,40.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-04-12,2018-04-19,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Joe Donnelly,D000607,412205,43.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-08,2018-09-11,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,34.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-12,2018-09-19,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,45.6,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-12,2018-09-19,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,41.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-29,2018-10-02,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,43.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-29,2018-10-02,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,39.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-09-30,2018-10-03,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,40.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-07,2018-10-10,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,55.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-13,2018-10-15,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,41.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-12,2018-10-16,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,44.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-12,2018-10-16,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,40.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-14,2018-10-17,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,43.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-15,2018-10-20,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,43.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-23,2018-10-26,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,46.2,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-26,2018-10-27,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,47.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-24,2018-10-28,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,45.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-24,2018-10-28,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,48.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-24,2018-10-28,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Dean Heller,H001041,412218,39.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-03-15,2018-03-17,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Dean Heller,H001041,412218,41.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2017-06-23,2017-06-25,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Joe Donnelly,D000607,412205,41.8,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-11-03,2018-11-05,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,43.3,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-11-02,2018-11-04,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,42.6,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-11-01,2018-11-03,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,44.4,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-31,2018-11-02,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Dean Heller,H001041,412218,44.0,1960-05-10,M,2018-11-06,Republican,1.0,general,2018,2018-04-02,2018-04-23,115,72.0,b'Heller',19.0,458.0,500.0,0.8967812019941833,0.6771732636574816,4.341
Joe Donnelly,D000607,412205,42.7,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-30,2018-11-01,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,39.5,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-29,2018-10-31,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,42.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-25,2018-10-31,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,45.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-27,2018-10-30,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,42.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-27,2018-10-30,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,41.6,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-24,2018-10-30,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,43.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-24,2018-10-28,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Joe Donnelly,D000607,412205,40.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-10-26,2018-11-01,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Claire McCaskill,M001170,412243,43.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-27,2018-10-30,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Joe Donnelly,D000607,412205,44.0,1955-09-29,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,115,35.0,b'Donnelly',8.0,230.0,202.0,0.3227295612569394,0.4428633559423753,0.668
Claire McCaskill,M001170,412243,41.0,1953-07-24,F,2018-11-06,Democrat,1.0,general,2018,2018-10-27,2018-10-30,115,54.0,b'McCaskill',13.0,322.0,336.0,0.7776344569671255,0.5833375666727031,1.825
Jon Tester,T000464,412244,54.0,1956-08-21,M,2018-11-06,Democrat,1.0,general,2018,2018-06-11,2018-07-02,115,73.0,b'Tester',19.0,464.0,503.0,0.9126523163147816,0.6780219655229137,4.341
