filename,db_name,person,gender,age_group,num_ppl_in_pic,dominance,valence,arousal,annot_emotion,xImg_pix,yImg_pix
COCO_val2014_000000468501.jpg,mscoco,person1,Female,Adult,1,7,6,6,Excitement,500,375
COCO_train2014_000000554952.jpg,mscoco,person1,Male,Adult,1,7,6,5,Anticipation,640,480
COCO_train2014_000000554952.jpg,mscoco,person1,Male,Adult,1,7,6,5,Confidence,640,480
COCO_train2014_000000554952.jpg,mscoco,person1,Male,Adult,1,7,6,5,Engagement,640,480
frame_f5cxad1gtwnk9oam.jpg,framesdb,person1,Female,Adult,1,8,6,6,Engagement,427,640
f8fz0cidbz2i6zyft1.jpg,emodb_small,person1,Male,Adult,1,4,4,6,Excitement,468,286
f8fz0cidbz2i6zyft1.jpg,emodb_small,person1,Male,Adult,1,4,4,6,Yearning,468,286
frame_kum7sqra5oe8y3eb.jpg,framesdb,person1,Male,Adult,4,9,7,3,Affection,1024,576
frame_kum7sqra5oe8y3eb.jpg,framesdb,person1,Male,Adult,4,9,7,3,Pleasure,1024,576
frame_kum7sqra5oe8y3eb.jpg,framesdb,person1,Male,Adult,4,9,7,3,Sympathy,1024,576
frame_kum7sqra5oe8y3eb.jpg,framesdb,person2,Male,Adult,4,6,6,7,Engagement,1024,576
frame_kum7sqra5oe8y3eb.jpg,framesdb,person2,Male,Adult,4,6,6,7,Happiness,1024,576
frame_kum7sqra5oe8y3eb.jpg,framesdb,person3,Male,Adult,4,4,5,4,Confidence,1024,576
frame_kum7sqra5oe8y3eb.jpg,framesdb,person3,Male,Adult,4,4,5,4,Happiness,1024,576
frame_kum7sqra5oe8y3eb.jpg,framesdb,person3,Male,Adult,4,4,5,4,Sympathy,1024,576
frame_kum7sqra5oe8y3eb.jpg,framesdb,person4,Male,Adult,4,6,5,7,Disconnection,1024,576
COCO_train2014_000000345578.jpg,mscoco,person1,Female,Adult,1,7,6,7,Doubt/Confusion,640,480
COCO_train2014_000000345578.jpg,mscoco,person1,Female,Adult,1,7,6,7,Engagement,640,480
COCO_train2014_000000330868.jpg,mscoco,person1,Female,Teenager,1,8,6,7,Sensitivity,480,640
COCO_val2014_000000230175.jpg,mscoco,person1,Female,Kid,3,7,7,6,Sympathy,640,459
COCO_val2014_000000230175.jpg,mscoco,person2,Female,Kid,3,7,7,6,Excitement,640,459
COCO_val2014_000000230175.jpg,mscoco,person2,Female,Kid,3,7,7,6,Happiness,640,459
COCO_val2014_000000230175.jpg,mscoco,person2,Female,Kid,3,7,7,6,Pleasure,640,459
COCO_val2014_000000230175.jpg,mscoco,person3,Female,Kid,3,8,8,4,Happiness,640,459
COCO_train2014_000000007503.jpg,mscoco,person1,Male,Adult,1,8,6,8,Confidence,640,495
COCO_train2014_000000007503.jpg,mscoco,person1,Male,Adult,1,8,6,8,Excitement,640,495
COCO_train2014_000000007503.jpg,mscoco,person1,Male,Adult,1,8,6,8,Pleasure,640,495
4zezit5e2bixq26y2j.jpg,emodb_small,person1,Male,Adult,1,4,5,5,Pleasure,340,466
fzrt5bqlrcjap7ahqp.jpg,emodb_small,person1,Male,Kid,1,3,3,4,Anger,300,300
fzrt5bqlrcjap7ahqp.jpg,emodb_small,person1,Male,Kid,1,3,3,4,Aversion,300,300
frame_fn9tvcpq14e7r3fo.jpg,framesdb,person1,Male,Adult,1,6,6,6,Engagement,980,552
frame_isxmsrh1qscka6ms.jpg,framesdb,person1,Male,Adult,1,4,5,3,Engagement,3216,4288
frame_isxmsrh1qscka6ms.jpg,framesdb,person1,Male,Adult,1,4,5,3,Peace,3216,4288
COCO_train2014_000000173252.jpg,mscoco,person1,Male,Adult,1,5,6,6,Engagement,640,424
COCO_train2014_000000173252.jpg,mscoco,person1,Male,Adult,1,5,6,6,Yearning,640,424
COCO_val2014_000000465199.jpg,mscoco,person1,Male,Adult,1,8,6,7,Anticipation,640,426
COCO_val2014_000000465199.jpg,mscoco,person1,Male,Adult,1,8,6,7,Engagement,640,426
COCO_val2014_000000465199.jpg,mscoco,person1,Male,Adult,1,8,6,7,Excitement,640,426
COCO_train2014_000000101530.jpg,mscoco,person1,Female,Adult,1,6,9,6,Engagement,500,375
COCO_train2014_000000101530.jpg,mscoco,person1,Female,Adult,1,6,9,6,Excitement,500,375
COCO_train2014_000000101530.jpg,mscoco,person1,Female,Adult,1,6,9,6,Happiness,500,375
COCO_train2014_000000080609.jpg,mscoco,person1,Female,Adult,1,6,2,1,Engagement,640,426
COCO_train2014_000000080609.jpg,mscoco,person1,Female,Adult,1,6,2,1,Fatigue,640,426
COCO_train2014_000000080609.jpg,mscoco,person1,Female,Adult,1,6,2,1,Sadness,640,426
COCO_val2014_000000085029.jpg,mscoco,person1,Female,Teenager,2,7,7,7,Engagement,640,480
COCO_val2014_000000085029.jpg,mscoco,person2,Female,Teenager,2,7,7,6,Engagement,640,480
COCO_train2014_000000023287.jpg,mscoco,person1,Male,Adult,1,6,5,6,Annoyance,640,426
COCO_val2014_000000470714.jpg,mscoco,person1,Female,Adult,2,6,6,6,Surprise,640,480
COCO_val2014_000000470714.jpg,mscoco,person2,Female,Adult,2,7,5,4,Engagement,640,480
COCO_train2014_000000371923.jpg,mscoco,person1,Male,Adult,1,7,4,8,Anticipation,427,640
COCO_train2014_000000371923.jpg,mscoco,person1,Male,Adult,1,7,4,8,Esteem,427,640
COCO_train2014_000000371923.jpg,mscoco,person1,Male,Adult,1,7,4,8,Excitement,427,640
COCO_train2014_000000055637.jpg,mscoco,person1,Male,Adult,1,4,6,5,Fear,640,426
frame_l6f4mrobxlyyyqf2.jpg,framesdb,person1,Male,Adult,1,8,8,3,Engagement,375,500
COCO_val2014_000000126583.jpg,mscoco,person1,Male,Adult,1,9,6,4,Sadness,640,427
COCO_val2014_000000011099.jpg,mscoco,person1,Female,Adult,1,6,6,5,Disconnection,640,320
COCO_val2014_000000011099.jpg,mscoco,person1,Female,Adult,1,6,6,5,Disquietment,640,320
COCO_val2014_000000011099.jpg,mscoco,person1,Female,Adult,1,6,6,5,Doubt/Confusion,640,320
frame_8z72fj3xszdmbndq.jpg,framesdb,person1,Female,Adult,3,8,6,2,Engagement,694,488
frame_8z72fj3xszdmbndq.jpg,framesdb,person2,Female,Adult,3,9,5,2,Engagement,694,488
frame_8z72fj3xszdmbndq.jpg,framesdb,person3,Female,Adult,3,9,4,4,Engagement,694,488
COCO_train2014_000000278549.jpg,mscoco,person1,Female,Kid,1,6,6,7,Sensitivity,640,426
COCO_train2014_000000131277.jpg,mscoco,person1,Male,Adult,2,7,7,4,Anticipation,640,480
COCO_train2014_000000131277.jpg,mscoco,person1,Male,Adult,2,7,7,4,Engagement,640,480
COCO_train2014_000000131277.jpg,mscoco,person2,Male,Adult,2,6,6,7,Confidence,640,480
COCO_train2014_000000131277.jpg,mscoco,person2,Male,Adult,2,6,6,7,Engagement,640,480
COCO_train2014_000000131277.jpg,mscoco,person2,Male,Adult,2,6,6,7,Excitement,640,480
frame_d1vxwsdhk4add9fh.jpg,framesdb,person1,Female,Teenager,1,6,5,4,Confidence,1023,685
COCO_train2014_000000349663.jpg,mscoco,person1,Male,Adult,2,9,6,8,Yearning,640,427
COCO_train2014_000000349663.jpg,mscoco,person2,Male,Adult,2,6,8,6,Engagement,640,427
cz6xpybqfvn7pmad1a.jpg,emodb_small,person1,Female,Kid,1,5,2,7,Disquietment,400,267
cz6xpybqfvn7pmad1a.jpg,emodb_small,person1,Female,Kid,1,5,2,7,Sadness,400,267
cz6xpybqfvn7pmad1a.jpg,emodb_small,person1,Female,Kid,1,5,2,7,Suffering,400,267
COCO_train2014_000000004876.jpg,mscoco,person1,Male,Teenager,1,8,7,8,Anticipation,640,427
COCO_train2014_000000004876.jpg,mscoco,person1,Male,Teenager,1,8,7,8,Excitement,640,427
COCO_train2014_000000004876.jpg,mscoco,person1,Male,Teenager,1,8,7,8,Pleasure,640,427
COCO_train2014_000000351796.jpg,mscoco,person1,Female,Adult,1,9,7,8,Happiness,640,480
COCO_train2014_000000362340.jpg,mscoco,person1,Male,Adult,2,7,6,4,Happiness,640,480
COCO_train2014_000000362340.jpg,mscoco,person2,Male,Adult,2,7,5,4,Yearning,640,480
frame_l1c1w0kfn6debsp0.jpg,framesdb,person1,Female,Adult,2,5,5,7,Engagement,1200,900
frame_l1c1w0kfn6debsp0.jpg,framesdb,person1,Female,Adult,2,5,5,7,Peace,1200,900
frame_l1c1w0kfn6debsp0.jpg,framesdb,person2,Female,Adult,2,8,5,4,Disconnection,1200,900
frame_l1c1w0kfn6debsp0.jpg,framesdb,person2,Female,Adult,2,8,5,4,Happiness,1200,900
frame_l1c1w0kfn6debsp0.jpg,framesdb,person2,Female,Adult,2,8,5,4,Pleasure,1200,900
frame_863lcs9c7q9usesq.jpg,framesdb,person1,Male,Adult,1,7,7,5,Engagement,750,500
COCO_train2014_000000072453.jpg,mscoco,person1,Female,Adult,2,5,9,4,Affection,640,480
COCO_train2014_000000072453.jpg,mscoco,person1,Female,Adult,2,5,9,4,Engagement,640,480
COCO_train2014_000000072453.jpg,mscoco,person1,Female,Adult,2,5,9,4,Happiness,640,480
COCO_train2014_000000072453.jpg,mscoco,person1,Female,Adult,2,5,9,4,Pleasure,640,480
COCO_train2014_000000072453.jpg,mscoco,person2,Female,Adult,2,7,8,6,Affection,640,480
COCO_train2014_000000072453.jpg,mscoco,person2,Female,Adult,2,7,8,6,Confidence,640,480
COCO_train2014_000000072453.jpg,mscoco,person2,Female,Adult,2,7,8,6,Engagement,640,480
COCO_train2014_000000072453.jpg,mscoco,person2,Female,Adult,2,7,8,6,Happiness,640,480
COCO_train2014_000000072453.jpg,mscoco,person2,Female,Adult,2,7,8,6,Pleasure,640,480
COCO_train2014_000000155862.jpg,mscoco,person1,Male,Kid,1,7,8,8,Confidence,640,362
COCO_train2014_000000179201.jpg,mscoco,person1,Male,Adult,1,8,4,3,Engagement,640,480
frame_aqt3im74166csi13.jpg,framesdb,person1,Female,Adult,1,3,6,3,Confidence,3146,2435
frame_aqt3im74166csi13.jpg,framesdb,person1,Female,Adult,1,3,6,3,Engagement,3146,2435
COCO_train2014_000000071989.jpg,mscoco,person1,Male,Adult,2,6,7,6,Engagement,640,480
COCO_train2014_000000071989.jpg,mscoco,person1,Male,Adult,2,6,7,6,Excitement,640,480
COCO_train2014_000000071989.jpg,mscoco,person2,Male,Adult,2,7,6,4,Anticipation,640,480
COCO_train2014_000000071989.jpg,mscoco,person2,Male,Adult,2,7,6,4,Excitement,640,480
COCO_val2014_000000069140.jpg,mscoco,person1,Male,Adult,2,4,4,7,Disconnection,640,480
COCO_val2014_000000069140.jpg,mscoco,person1,Male,Adult,2,4,4,7,Engagement,640,480
COCO_val2014_000000069140.jpg,mscoco,person2,Male,Adult,2,6,7,6,Esteem,640,480
COCO_val2014_000000069140.jpg,mscoco,person2,Male,Adult,2,6,7,6,Excitement,640,480
COCO_val2014_000000069140.jpg,mscoco,person2,Male,Adult,2,6,7,6,Sympathy,640,480
COCO_train2014_000000280980.jpg,mscoco,person1,Male,Adult,1,7,6,5,Anticipation,500,333
COCO_train2014_000000324705.jpg,mscoco,person1,Male,Adult,1,5,6,3,Anticipation,640,426
frame_bjlg0attzk9ka1eg.jpg,framesdb,person1,Male,Adult,1,4,6,4,Anticipation,4320,2880
frame_bjlg0attzk9ka1eg.jpg,framesdb,person1,Male,Adult,1,4,6,4,Engagement,4320,2880
frame_bjlg0attzk9ka1eg.jpg,framesdb,person1,Male,Adult,1,4,6,4,Happiness,4320,2880
COCO_val2014_000000226917.jpg,mscoco,person1,Female,Kid,1,6,5,4,Engagement,480,360
COCO_val2014_000000226917.jpg,mscoco,person1,Female,Kid,1,6,5,4,Peace,480,360
COCO_val2014_000000557672.jpg,mscoco,person1,Female,Adult,1,4,5,5,Engagement,640,433
COCO_train2014_000000381932.jpg,mscoco,person1,Male,Adult,1,8,6,9,Anticipation,640,427
COCO_train2014_000000381932.jpg,mscoco,person1,Male,Adult,1,8,6,9,Engagement,640,427
COCO_train2014_000000108140.jpg,mscoco,person1,Male,Kid,2,4,7,6,Affection,640,480
COCO_train2014_000000108140.jpg,mscoco,person1,Male,Kid,2,4,7,6,Excitement,640,480
COCO_train2014_000000108140.jpg,mscoco,person2,Male,Kid,2,6,8,4,Anticipation,640,480
COCO_train2014_000000108140.jpg,mscoco,person2,Male,Kid,2,6,8,4,Engagement,640,480
COCO_train2014_000000049240.jpg,mscoco,person1,Male,Kid,1,9,6,10,Confidence,500,334
COCO_train2014_000000049240.jpg,mscoco,person1,Male,Kid,1,9,6,10,Engagement,500,334
COCO_train2014_000000049240.jpg,mscoco,person1,Male,Kid,1,9,6,10,Excitement,500,334
COCO_train2014_000000550545.jpg,mscoco,person1,Female,Adult,1,10,6,10,Engagement,640,426
COCO_train2014_000000550545.jpg,mscoco,person1,Female,Adult,1,10,6,10,Excitement,640,426
COCO_train2014_000000128334.jpg,mscoco,person1,Female,Adult,2,9,8,3,Happiness,640,426
COCO_train2014_000000128334.jpg,mscoco,person1,Female,Adult,2,9,8,3,Peace,640,426
COCO_train2014_000000128334.jpg,mscoco,person2,Female,Adult,2,6,8,4,Engagement,640,426
COCO_train2014_000000128334.jpg,mscoco,person2,Female,Adult,2,6,8,4,Happiness,640,426
gfv420vao1ad716x4t.jpg,emodb_small,person1,Male,Adult,1,6,5,5,Annoyance,199,300
gfv420vao1ad716x4t.jpg,emodb_small,person1,Male,Adult,1,6,5,5,Disquietment,199,300
COCO_train2014_000000024935.jpg,mscoco,person1,Female,Adult,1,8,5,2,Engagement,640,419
COCO_train2014_000000470911.jpg,mscoco,person1,Male,Adult,1,7,5,9,Esteem,640,425
COCO_train2014_000000470911.jpg,mscoco,person1,Male,Adult,1,7,5,9,Yearning,640,425
COCO_train2014_000000577891.jpg,mscoco,person1,Male,Adult,1,7,8,10,Anticipation,640,478
COCO_train2014_000000577891.jpg,mscoco,person1,Male,Adult,1,7,8,10,Engagement,640,478
frame_bp4zjjr1x1txxkku.jpg,framesdb,person1,Male,Adult,1,6,6,7,Anticipation,480,360
frame_bp4zjjr1x1txxkku.jpg,framesdb,person1,Male,Adult,1,6,6,7,Engagement,480,360
COCO_train2014_000000184589.jpg,mscoco,person1,Female,Teenager,1,5,7,7,Happiness,640,478
COCO_train2014_000000247082.jpg,mscoco,person1,Male,Adult,1,5,8,6,Anticipation,640,480
COCO_val2014_000000248582.jpg,mscoco,person1,Female,Adult,1,7,5,5,Anticipation,640,480
COCO_val2014_000000248582.jpg,mscoco,person1,Female,Adult,1,7,5,5,Disconnection,640,480
frame_69kplsxqzt6du9yl.jpg,framesdb,person1,Male,Adult,3,NaN,NaN,NaN,Confidence,640,425
frame_69kplsxqzt6du9yl.jpg,framesdb,person1,Male,Adult,3,NaN,NaN,NaN,Esteem,640,425
frame_69kplsxqzt6du9yl.jpg,framesdb,person2,Male,Adult,3,3,7,6,Disconnection,640,425
frame_69kplsxqzt6du9yl.jpg,framesdb,person3,Male,Adult,3,NaN,NaN,NaN,Confidence,640,425
frame_69kplsxqzt6du9yl.jpg,framesdb,person3,Male,Adult,3,NaN,NaN,NaN,Pleasure,640,425
COCO_train2014_000000277449.jpg,mscoco,person1,Male,Adult,1,7,7,4,Anticipation,640,426
frame_6je8hd5o2an4i88c.jpg,framesdb,person1,Male,Adult,1,5,6,5,Excitement,1000,665
frame_6je8hd5o2an4i88c.jpg,framesdb,person1,Male,Adult,1,5,6,5,Peace,1000,665
3cukvxhy7s41nrvf5b.jpg,emodb_small,person1,Male,Adult,10,4,8,6,Esteem,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person1,Male,Adult,10,4,8,6,Happiness,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person1,Male,Adult,10,4,8,6,Sympathy,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person2,Male,Adult,10,7,9,8,Confidence,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person2,Male,Adult,10,7,9,8,Engagement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person2,Male,Adult,10,7,9,8,Excitement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person2,Male,Adult,10,7,9,8,Happiness,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person2,Male,Adult,10,7,9,8,Pleasure,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person3,Male,Adult,10,5,6,6,Affection,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person3,Male,Adult,10,5,6,6,Engagement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person3,Male,Adult,10,5,6,6,Happiness,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person4,Male,Adult,10,6,7,5,Engagement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person4,Male,Adult,10,6,7,5,Excitement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person4,Male,Adult,10,6,7,5,Happiness,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person4,Male,Adult,10,6,7,5,Surprise,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person5,Male,Adult,10,7,9,8,Confidence,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person5,Male,Adult,10,7,9,8,Engagement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person5,Male,Adult,10,7,9,8,Esteem,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person6,Male,Adult,10,6,8,5,Confidence,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person6,Male,Adult,10,6,8,5,Excitement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person6,Male,Adult,10,6,8,5,Happiness,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person7,Male,Adult,10,8,9,6,Confidence,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person7,Male,Adult,10,8,9,6,Esteem,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person7,Male,Adult,10,8,9,6,Excitement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person7,Male,Adult,10,8,9,6,Happiness,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person8,Male,Adult,10,7,10,6,Happiness,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person8,Male,Adult,10,7,10,6,Pleasure,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person9,Male,Adult,10,6,8,6,Engagement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person9,Male,Adult,10,6,8,6,Excitement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person9,Male,Adult,10,6,8,6,Happiness,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person10,Male,Adult,10,7,9,7,Affection,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person10,Male,Adult,10,7,9,7,Excitement,1400,787
3cukvxhy7s41nrvf5b.jpg,emodb_small,person10,Male,Adult,10,7,9,7,Happiness,1400,787
frame_k136hrr9hnuvjjpt.jpg,framesdb,person1,Female,Adult,1,4,7,3,Engagement,634,575
COCO_train2014_000000141965.jpg,mscoco,person1,Male,Kid,1,3,6,3,Peace,500,399
COCO_train2014_000000364380.jpg,mscoco,person1,Male,Adult,1,7,7,6,Excitement,640,480
COCO_train2014_000000099008.jpg,mscoco,person1,Male,Adult,1,5,6,7,Pleasure,640,480
4nvzpqxo1fyovpase3.jpg,emodb_small,person1,Female,Kid,2,10,8,10,Happiness,1200,743
4nvzpqxo1fyovpase3.jpg,emodb_small,person1,Female,Kid,2,10,8,10,Pleasure,1200,743
4nvzpqxo1fyovpase3.jpg,emodb_small,person2,Female,Kid,2,8,7,6,Anticipation,1200,743
4nvzpqxo1fyovpase3.jpg,emodb_small,person2,Female,Kid,2,8,7,6,Engagement,1200,743
4nvzpqxo1fyovpase3.jpg,emodb_small,person2,Female,Kid,2,8,7,6,Excitement,1200,743
5o4tvbahdyj7863cf5.jpg,emodb_small,person1,Female,Adult,2,8,6,7,Happiness,5616,3744
5o4tvbahdyj7863cf5.jpg,emodb_small,person2,Female,Adult,2,5,6,6,Happiness,5616,3744
COCO_train2014_000000176596.jpg,mscoco,person1,Female,Kid,1,3,8,7,Peace,640,470
COCO_train2014_000000207595.jpg,mscoco,person1,Male,Adult,1,6,8,6,Anticipation,640,425
COCO_train2014_000000207595.jpg,mscoco,person1,Male,Adult,1,6,8,6,Confidence,640,425
COCO_train2014_000000207595.jpg,mscoco,person1,Male,Adult,1,6,8,6,Engagement,640,425
COCO_train2014_000000521823.jpg,mscoco,person1,Male,Adult,1,7,5,6,Happiness,640,427
COCO_train2014_000000521823.jpg,mscoco,person1,Male,Adult,1,7,5,6,Pleasure,640,427
frame_ds3qaswewk40rtfa.jpg,framesdb,person1,Male,Adult,1,NaN,NaN,NaN,Disconnection,628,450
COCO_train2014_000000093298.jpg,mscoco,person1,Female,Adult,1,6,6,4,Engagement,640,427
frame_3fxke44vc57i5wgw.jpg,framesdb,person1,Male,Adult,3,5,5,7,Engagement,630,412
frame_3fxke44vc57i5wgw.jpg,framesdb,person2,Male,Adult,3,4,6,5,Engagement,630,412
frame_3fxke44vc57i5wgw.jpg,framesdb,person3,Male,Adult,3,9,4,7,Disquietment,630,412
frame_3fxke44vc57i5wgw.jpg,framesdb,person3,Male,Adult,3,9,4,7,Embarrassment,630,412
frame_3fxke44vc57i5wgw.jpg,framesdb,person3,Male,Adult,3,9,4,7,Fear,630,412
frame_3fxke44vc57i5wgw.jpg,framesdb,person3,Male,Adult,3,9,4,7,Surprise,630,412
COCO_train2014_000000543697.jpg,mscoco,person1,Male,Adult,1,7,6,10,Excitement,640,426
COCO_train2014_000000543697.jpg,mscoco,person1,Male,Adult,1,7,6,10,Happiness,640,426
frame_ck4rjjbbbrmwlg0k.jpg,framesdb,person1,Female,Adult,1,NaN,NaN,NaN,Engagement,640,480
COCO_val2014_000000232488.jpg,mscoco,person1,Male,Teenager,2,7,6,4,Confidence,639,640
COCO_val2014_000000232488.jpg,mscoco,person1,Male,Teenager,2,7,6,4,Engagement,639,640
COCO_val2014_000000232488.jpg,mscoco,person2,Male,Teenager,2,9,5,4,Engagement,639,640
COCO_val2014_000000552573.jpg,mscoco,person1,Male,Adult,1,7,8,8,Anticipation,625,640
COCO_val2014_000000552573.jpg,mscoco,person1,Male,Adult,1,7,8,8,Engagement,625,640
COCO_val2014_000000077821.jpg,mscoco,person1,Male,Kid,1,7,7,6,Excitement,640,480
COCO_val2014_000000077821.jpg,mscoco,person1,Male,Kid,1,7,7,6,Happiness,640,480
COCO_val2014_000000077821.jpg,mscoco,person1,Male,Kid,1,7,7,6,Peace,640,480
COCO_train2014_000000187420.jpg,mscoco,person1,Female,Adult,1,7,6,4,Peace,500,336
6ypnlgwpdwm4cxhzyq.jpg,emodb_small,person1,Female,Adult,1,4,3,4,Embarrassment,233,393
COCO_train2014_000000533988.jpg,mscoco,person1,Female,Teenager,1,7,6,6,Engagement,640,427
frame_au34tuuhnptxfkuh.jpg,framesdb,person1,Female,Adult,3,3,7,4,Happiness,2832,1592
frame_au34tuuhnptxfkuh.jpg,framesdb,person2,Female,Adult,3,6,7,6,Anticipation,2832,1592
frame_au34tuuhnptxfkuh.jpg,framesdb,person2,Female,Adult,3,6,7,6,Happiness,2832,1592
frame_au34tuuhnptxfkuh.jpg,framesdb,person3,Female,Adult,3,8,5,6,Engagement,2832,1592
COCO_train2014_000000041890.jpg,mscoco,person1,Male,Adult,1,5,5,6,Confidence,640,425
COCO_train2014_000000041890.jpg,mscoco,person1,Male,Adult,1,5,5,6,Esteem,640,425
COCO_train2014_000000041890.jpg,mscoco,person1,Male,Adult,1,5,5,6,Excitement,640,425
COCO_train2014_000000241422.jpg,mscoco,person1,Male,Teenager,1,7,8,7,Anticipation,640,426
COCO_train2014_000000241422.jpg,mscoco,person1,Male,Teenager,1,7,8,7,Engagement,640,426
COCO_train2014_000000241422.jpg,mscoco,person1,Male,Teenager,1,7,8,7,Excitement,640,426
COCO_train2014_000000116210.jpg,mscoco,person1,Female,Adult,1,7,6,5,Anger,640,427
COCO_train2014_000000116210.jpg,mscoco,person1,Female,Adult,1,7,6,5,Disapproval,640,427
COCO_train2014_000000116210.jpg,mscoco,person1,Female,Adult,1,7,6,5,Disquietment,640,427
COCO_train2014_000000228611.jpg,mscoco,person1,Male,Kid,1,7,6,7,Sympathy,640,427
gcam29n1t0ckssuqpm.jpg,emodb_small,person1,Female,Kid,1,9,4,7,Anger,634,398
gcam29n1t0ckssuqpm.jpg,emodb_small,person1,Female,Kid,1,9,4,7,Annoyance,634,398
gcam29n1t0ckssuqpm.jpg,emodb_small,person1,Female,Kid,1,9,4,7,Engagement,634,398
gcam29n1t0ckssuqpm.jpg,emodb_small,person1,Female,Kid,1,9,4,7,Suffering,634,398
COCO_train2014_000000346360.jpg,mscoco,person1,Male,Teenager,1,7,6,4,Anticipation,640,480
COCO_train2014_000000346360.jpg,mscoco,person1,Male,Teenager,1,7,6,4,Excitement,640,480
labelme_tkzuhaxqlacvmsv.jpg,ade20k,person1,Male,Adult,1,7,6,4,Disconnection,2048,1536
frame_akbl1d5nnwuvlv2p.jpg,framesdb,person1,Male,Adult,3,5,6,7,Excitement,600,464
frame_akbl1d5nnwuvlv2p.jpg,framesdb,person2,Male,Adult,3,5,6,3,Anticipation,600,464
frame_akbl1d5nnwuvlv2p.jpg,framesdb,person2,Male,Adult,3,5,6,3,Engagement,600,464
frame_akbl1d5nnwuvlv2p.jpg,framesdb,person2,Male,Adult,3,5,6,3,Happiness,600,464
frame_akbl1d5nnwuvlv2p.jpg,framesdb,person3,Male,Adult,3,8,5,7,Anticipation,600,464
COCO_val2014_000000550365.jpg,mscoco,person1,Male,Adult,1,10,6,10,Anticipation,640,427
COCO_val2014_000000550365.jpg,mscoco,person1,Male,Adult,1,10,6,10,Engagement,640,427
COCO_val2014_000000488823.jpg,mscoco,person1,Male,Adult,1,9,4,7,Engagement,500,333
COCO_train2014_000000269532.jpg,mscoco,person1,Male,Adult,1,9,6,8,Sensitivity,640,640
COCO_train2014_000000502058.jpg,mscoco,person1,Male,Adult,1,2,3,2,Affection,640,431
COCO_train2014_000000502058.jpg,mscoco,person1,Male,Adult,1,2,3,2,Confidence,640,431
COCO_train2014_000000502058.jpg,mscoco,person1,Male,Adult,1,2,3,2,Happiness,640,431
frame_gi2o6rjyylnrsg0z.jpg,framesdb,person1,Male,Adult,1,5,6,3,Engagement,3732,2355
COCO_train2014_000000461835.jpg,mscoco,person1,Male,Adult,1,10,6,2,Engagement,640,588
COCO_train2014_000000461835.jpg,mscoco,person1,Male,Adult,1,10,6,2,Sympathy,640,588
COCO_train2014_000000223447.jpg,mscoco,person1,Male,Adult,1,3,3,4,Confidence,640,427
COCO_val2014_000000124930.jpg,mscoco,person1,Male,Adult,1,5,5,5,Engagement,640,426
COCO_val2014_000000124930.jpg,mscoco,person1,Male,Adult,1,5,5,5,Pleasure,640,426
COCO_val2014_000000030992.jpg,mscoco,person1,Male,Adult,2,7,6,7,Engagement,640,512
COCO_val2014_000000030992.jpg,mscoco,person1,Male,Adult,2,7,6,7,Excitement,640,512
COCO_val2014_000000030992.jpg,mscoco,person2,Male,Adult,2,8,6,7,Anticipation,640,512
COCO_val2014_000000030992.jpg,mscoco,person2,Male,Adult,2,8,6,7,Confidence,640,512
COCO_val2014_000000030992.jpg,mscoco,person2,Male,Adult,2,8,6,7,Engagement,640,512
frame_7706dtdv2r9xhxyw.jpg,framesdb,person1,Male,Adult,1,5,7,7,Disconnection,963,655
COCO_val2014_000000165353.jpg,mscoco,person1,Male,Kid,2,8,6,9,Disconnection,640,426
